deliveryDate,deliveryHour,deliveryInterval,settlementPoint,settlementPointType,settlementPointPrice,DSTFlag
2026-01-02,24,3,HB_SOUTH,HU,12.68,False
2026-01-02,24,4,HB_SOUTH,HU,13.3,False
2026-01-01,1,1,HB_SOUTH,HU,17.95,False
2026-01-01,1,2,HB_SOUTH,HU,17.56,False
2026-01-01,1,3,HB_SOUTH,HU,17.6,False
2026-01-01,1,4,HB_SOUTH,HU,17.89,False
2026-01-01,2,1,HB_SOUTH,HU,18.46,False
2026-01-01,2,2,HB_SOUTH,HU,19.42,False
2026-01-01,2,3,HB_SOUTH,HU,19.45,False
2026-01-01,2,4,HB_SOUTH,HU,19.81,False
2026-01-01,3,1,HB_SOUTH,HU,19.91,False
2026-01-01,3,2,HB_SOUTH,HU,20.29,False
2026-01-01,3,3,HB_SOUTH,HU,20.59,False
2026-01-01,3,4,HB_SOUTH,HU,21.3,False
2026-01-01,4,1,HB_SOUTH,HU,21.38,False
2026-01-01,4,2,HB_SOUTH,HU,21.5,False
2026-01-01,4,3,HB_SOUTH,HU,21.84,False
2026-01-01,4,4,HB_SOUTH,HU,22.17,False
2026-01-01,5,1,HB_SOUTH,HU,22.19,False
2026-01-01,5,2,HB_SOUTH,HU,22.18,False
2026-01-01,5,3,HB_SOUTH,HU,22.85,False
2026-01-01,5,4,HB_SOUTH,HU,23.01,False
2026-01-01,6,1,HB_SOUTH,HU,22.48,False
2026-01-01,6,2,HB_SOUTH,HU,22.95,False
2026-01-01,6,3,HB_SOUTH,HU,23.62,False
2026-01-01,6,4,HB_SOUTH,HU,24.38,False
2026-01-01,7,1,HB_SOUTH,HU,22.88,False
2026-01-01,7,2,HB_SOUTH,HU,23.4,False
2026-01-01,7,3,HB_SOUTH,HU,23.29,False
2026-01-01,7,4,HB_SOUTH,HU,23.87,False
2026-01-01,8,1,HB_SOUTH,HU,23.77,False
2026-01-01,8,2,HB_SOUTH,HU,24.19,False
2026-01-01,8,3,HB_SOUTH,HU,23.56,False
2026-01-01,8,4,HB_SOUTH,HU,21.67,False
2026-01-01,9,1,HB_SOUTH,HU,21.39,False
2026-01-01,9,2,HB_SOUTH,HU,17.67,False
2026-01-01,9,3,HB_SOUTH,HU,17.36,False
2026-01-01,9,4,HB_SOUTH,HU,14.92,False
2026-01-01,10,1,HB_SOUTH,HU,14.59,False
2026-01-01,10,2,HB_SOUTH,HU,14.21,False
2026-01-01,10,3,HB_SOUTH,HU,14.72,False
2026-01-01,10,4,HB_SOUTH,HU,14.51,False
2026-01-01,11,1,HB_SOUTH,HU,14.29,False
2026-01-01,11,2,HB_SOUTH,HU,14.11,False
2026-01-01,11,3,HB_SOUTH,HU,13.84,False
2026-01-01,11,4,HB_SOUTH,HU,12.95,False
2026-01-01,12,1,HB_SOUTH,HU,12.55,False
2026-01-01,12,2,HB_SOUTH,HU,13.18,False
2026-01-01,12,3,HB_SOUTH,HU,11.92,False
2026-01-01,12,4,HB_SOUTH,HU,11.6,False
2026-01-01,13,1,HB_SOUTH,HU,13.56,False
2026-01-01,13,2,HB_SOUTH,HU,13.34,False
2026-01-01,13,3,HB_SOUTH,HU,14.53,False
2026-01-01,13,4,HB_SOUTH,HU,14.35,False
2026-01-01,14,1,HB_SOUTH,HU,12.96,False
2026-01-01,14,2,HB_SOUTH,HU,10.46,False
2026-01-01,14,3,HB_SOUTH,HU,11.05,False
2026-01-01,14,4,HB_SOUTH,HU,12.24,False
2026-01-01,15,1,HB_SOUTH,HU,14.97,False
2026-01-01,15,2,HB_SOUTH,HU,15.06,False
2026-01-01,15,3,HB_SOUTH,HU,14.66,False
2026-01-01,15,4,HB_SOUTH,HU,14.59,False
2026-01-01,16,1,HB_SOUTH,HU,14.34,False
2026-01-01,16,2,HB_SOUTH,HU,14.52,False
2026-01-01,16,3,HB_SOUTH,HU,15.58,False
2026-01-01,16,4,HB_SOUTH,HU,15.63,False
2026-01-01,17,1,HB_SOUTH,HU,15.97,False
2026-01-01,17,2,HB_SOUTH,HU,16.87,False
2026-01-01,17,3,HB_SOUTH,HU,20.68,False
2026-01-01,17,4,HB_SOUTH,HU,21.66,False
2026-01-01,18,1,HB_SOUTH,HU,20.45,False
2026-01-01,18,2,HB_SOUTH,HU,22.16,False
2026-01-01,18,3,HB_SOUTH,HU,23.38,False
2026-01-01,18,4,HB_SOUTH,HU,22.33,False
2026-01-01,19,1,HB_SOUTH,HU,21.06,False
2026-01-01,19,2,HB_SOUTH,HU,20.67,False
2026-01-01,19,3,HB_SOUTH,HU,19.87,False
2026-01-01,19,4,HB_SOUTH,HU,18.44,False
2026-01-01,20,1,HB_SOUTH,HU,18.23,False
2026-01-01,20,2,HB_SOUTH,HU,18.12,False
2026-01-01,20,3,HB_SOUTH,HU,17.28,False
2026-01-01,20,4,HB_SOUTH,HU,15.97,False
2026-01-01,21,1,HB_SOUTH,HU,15.87,False
2026-01-01,21,2,HB_SOUTH,HU,14.41,False
2026-01-01,21,3,HB_SOUTH,HU,12.03,False
2026-01-01,21,4,HB_SOUTH,HU,12.5,False
2026-01-01,22,1,HB_SOUTH,HU,12.59,False
2026-01-01,22,2,HB_SOUTH,HU,11.26,False
2026-01-01,22,3,HB_SOUTH,HU,10.79,False
2026-01-01,22,4,HB_SOUTH,HU,10.83,False
2026-01-01,23,1,HB_SOUTH,HU,12.43,False
2026-01-01,23,2,HB_SOUTH,HU,12.4,False
2026-01-01,23,3,HB_SOUTH,HU,12.28,False
2026-01-01,23,4,HB_SOUTH,HU,12.01,False
2026-01-01,24,1,HB_SOUTH,HU,11.89,False
2026-01-01,24,2,HB_SOUTH,HU,11.46,False
2026-01-01,24,3,HB_SOUTH,HU,11.87,False
2026-01-01,24,4,HB_SOUTH,HU,11.96,False
2026-01-03,1,1,HB_WEST,HU,16.99,False
2026-01-03,1,2,HB_WEST,HU,16.22,False
2026-01-03,1,3,HB_WEST,HU,17.1,False
2026-01-03,1,4,HB_WEST,HU,17.32,False
2026-01-03,2,1,HB_WEST,HU,16.18,False
2026-01-03,2,2,HB_WEST,HU,15.01,False
2026-01-03,2,3,HB_WEST,HU,15.24,False
2026-01-03,2,4,HB_WEST,HU,15.25,False
2026-01-03,3,1,HB_WEST,HU,15.73,False
2026-01-03,3,2,HB_WEST,HU,15.68,False
2026-01-03,3,3,HB_WEST,HU,16.43,False
2026-01-03,3,4,HB_WEST,HU,16.1,False
2026-01-03,4,1,HB_WEST,HU,16.93,False
2026-01-03,4,2,HB_WEST,HU,14.53,False
2026-01-03,4,3,HB_WEST,HU,13.8,False
2026-01-03,4,4,HB_WEST,HU,13.81,False
2026-01-03,5,1,HB_WEST,HU,13.79,False
2026-01-03,5,2,HB_WEST,HU,13.92,False
2026-01-03,5,3,HB_WEST,HU,14.0,False
2026-01-03,5,4,HB_WEST,HU,14.18,False
2026-01-03,6,1,HB_WEST,HU,16.52,False
2026-01-03,6,2,HB_WEST,HU,17.32,False
2026-01-03,6,3,HB_WEST,HU,17.26,False
2026-01-03,6,4,HB_WEST,HU,18.0,False
2026-01-03,7,1,HB_WEST,HU,19.26,False
2026-01-03,7,2,HB_WEST,HU,20.09,False
2026-01-03,7,3,HB_WEST,HU,20.54,False
2026-01-03,7,4,HB_WEST,HU,19.28,False
2026-01-03,8,1,HB_WEST,HU,17.86,False
2026-01-03,8,2,HB_WEST,HU,18.92,False
2026-01-03,8,3,HB_WEST,HU,17.82,False
2026-01-03,8,4,HB_WEST,HU,17.14,False
2026-01-03,9,1,HB_WEST,HU,16.29,False
2026-01-03,9,2,HB_WEST,HU,14.23,False
2026-01-03,9,3,HB_WEST,HU,13.0,False
2026-01-03,9,4,HB_WEST,HU,11.07,False
2026-01-03,10,1,HB_WEST,HU,8.45,False
2026-01-03,10,2,HB_WEST,HU,8.74,False
2026-01-03,10,3,HB_WEST,HU,10.89,False
2026-01-03,10,4,HB_WEST,HU,12.32,False
2026-01-03,11,1,HB_WEST,HU,13.64,False
2026-01-03,11,2,HB_WEST,HU,14.41,False
2026-01-03,11,3,HB_WEST,HU,16.04,False
2026-01-03,11,4,HB_WEST,HU,18.24,False
2026-01-03,12,1,HB_WEST,HU,20.43,False
2026-01-03,12,2,HB_WEST,HU,19.68,False
2026-01-03,12,3,HB_WEST,HU,17.33,False
2026-01-03,12,4,HB_WEST,HU,16.06,False
2026-01-03,13,1,HB_WEST,HU,14.88,False
2026-01-03,13,2,HB_WEST,HU,13.03,False
2026-01-03,13,3,HB_WEST,HU,13.4,False
2026-01-03,13,4,HB_WEST,HU,14.0,False
2026-01-03,14,1,HB_WEST,HU,14.19,False
2026-01-03,14,2,HB_WEST,HU,14.16,False
2026-01-03,14,3,HB_WEST,HU,13.91,False
2026-01-03,14,4,HB_WEST,HU,13.59,False
2026-01-03,15,1,HB_WEST,HU,12.12,False
2026-01-03,15,2,HB_WEST,HU,11.15,False
2026-01-03,15,3,HB_WEST,HU,11.15,False
2026-01-03,15,4,HB_WEST,HU,10.31,False
2026-01-03,16,1,HB_WEST,HU,6.81,False
2026-01-03,16,2,HB_WEST,HU,0.23,False
2026-01-03,16,3,HB_WEST,HU,1.02,False
2026-01-03,16,4,HB_WEST,HU,0.0,False
2026-01-03,17,1,HB_WEST,HU,11.69,False
2026-01-03,17,2,HB_WEST,HU,20.05,False
2026-01-03,17,3,HB_WEST,HU,28.85,False
2026-01-03,17,4,HB_WEST,HU,41.45,False
2026-01-03,18,1,HB_WEST,HU,43.41,False
2026-01-03,18,2,HB_WEST,HU,50.53,False
2026-01-03,18,3,HB_WEST,HU,57.09,False
2026-01-03,18,4,HB_WEST,HU,57.12,False
2026-01-03,19,1,HB_WEST,HU,54.61,False
2026-01-03,19,2,HB_WEST,HU,45.97,False
2026-01-03,19,3,HB_WEST,HU,43.79,False
2026-01-03,19,4,HB_WEST,HU,45.08,False
2026-01-03,20,1,HB_WEST,HU,57.18,False
2026-01-03,20,2,HB_WEST,HU,68.07,False
2026-01-03,20,3,HB_WEST,HU,75.32,False
2026-01-03,20,4,HB_WEST,HU,83.52,False
2026-01-03,21,1,HB_WEST,HU,112.54,False
2026-01-03,21,2,HB_WEST,HU,78.92,False
2026-01-03,21,3,HB_WEST,HU,61.6,False
2026-01-03,21,4,HB_WEST,HU,57.68,False
2026-01-03,22,1,HB_WEST,HU,50.96,False
2026-01-03,22,2,HB_WEST,HU,41.42,False
2026-01-03,22,3,HB_WEST,HU,37.01,False
2026-01-03,22,4,HB_WEST,HU,33.95,False
2026-01-03,23,1,HB_WEST,HU,29.59,False
2026-01-03,23,2,HB_WEST,HU,26.16,False
2026-01-03,23,3,HB_WEST,HU,25.23,False
2026-01-03,23,4,HB_WEST,HU,24.4,False
2026-01-03,24,1,HB_WEST,HU,21.37,False
2026-01-03,24,2,HB_WEST,HU,19.96,False
2026-01-03,24,3,HB_WEST,HU,18.54,False
2026-01-03,24,4,HB_WEST,HU,19.66,False
2026-01-02,1,1,HB_WEST,HU,1.94,False
2026-01-02,1,2,HB_WEST,HU,2.62,False
2026-01-02,1,3,HB_WEST,HU,2.49,False
2026-01-02,1,4,HB_WEST,HU,1.64,False
2026-01-02,2,1,HB_WEST,HU,2.24,False
2026-01-02,2,2,HB_WEST,HU,0.91,False
2026-01-02,2,3,HB_WEST,HU,1.44,False
2026-01-02,2,4,HB_WEST,HU,0.73,False
2026-01-02,3,1,HB_WEST,HU,1.57,False
2026-01-02,3,2,HB_WEST,HU,0.62,False
2026-01-02,3,3,HB_WEST,HU,0.9,False
2026-01-02,3,4,HB_WEST,HU,0.4,False
2026-01-02,4,1,HB_WEST,HU,0.16,False
2026-01-02,4,2,HB_WEST,HU,0.05,False
2026-01-02,4,3,HB_WEST,HU,0.3,False
2026-01-02,4,4,HB_WEST,HU,0.26,False
2026-01-02,5,1,HB_WEST,HU,0.75,False
2026-01-02,5,2,HB_WEST,HU,1.08,False
2026-01-02,5,3,HB_WEST,HU,1.27,False
2026-01-02,5,4,HB_WEST,HU,1.44,False
2026-01-02,6,1,HB_WEST,HU,1.71,False
2026-01-02,6,2,HB_WEST,HU,1.99,False
2026-01-02,6,3,HB_WEST,HU,1.99,False
2026-01-02,6,4,HB_WEST,HU,2.17,False
2026-01-02,7,1,HB_WEST,HU,3.88,False
2026-01-02,7,2,HB_WEST,HU,5.96,False
2026-01-02,7,3,HB_WEST,HU,7.11,False
2026-01-02,7,4,HB_WEST,HU,7.39,False
2026-01-02,8,1,HB_WEST,HU,6.33,False
2026-01-02,8,2,HB_WEST,HU,6.07,False
2026-01-02,8,3,HB_WEST,HU,4.6,False
2026-01-02,8,4,HB_WEST,HU,3.94,False
2026-01-02,9,1,HB_WEST,HU,2.92,False
2026-01-02,9,2,HB_WEST,HU,-0.17,False
2026-01-02,9,3,HB_WEST,HU,-1.29,False
2026-01-02,9,4,HB_WEST,HU,-2.11,False
2026-01-02,10,1,HB_WEST,HU,-3.01,False
2026-01-02,10,2,HB_WEST,HU,-2.71,False
2026-01-02,10,3,HB_WEST,HU,-2.37,False
2026-01-02,10,4,HB_WEST,HU,-2.0,False
2026-01-02,11,1,HB_WEST,HU,-2.0,False
2026-01-02,11,2,HB_WEST,HU,-2.0,False
2026-01-02,11,3,HB_WEST,HU,-2.0,False
2026-01-02,11,4,HB_WEST,HU,-2.24,False
2026-01-02,12,1,HB_WEST,HU,-2.1,False
2026-01-02,12,2,HB_WEST,HU,-2.0,False
2026-01-02,12,3,HB_WEST,HU,-2.0,False
2026-01-02,12,4,HB_WEST,HU,-1.99,False
2026-01-02,13,1,HB_WEST,HU,-1.9,False
2026-01-02,13,2,HB_WEST,HU,-1.51,False
2026-01-02,13,3,HB_WEST,HU,-0.8,False
2026-01-02,13,4,HB_WEST,HU,-0.53,False
2026-01-02,14,1,HB_WEST,HU,-0.72,False
2026-01-02,14,2,HB_WEST,HU,-0.42,False
2026-01-02,14,3,HB_WEST,HU,-0.74,False
2026-01-02,14,4,HB_WEST,HU,-0.8,False
2026-01-02,15,1,HB_WEST,HU,-1.12,False
2026-01-02,15,2,HB_WEST,HU,-1.68,False
2026-01-02,15,3,HB_WEST,HU,-1.79,False
2026-01-02,15,4,HB_WEST,HU,-1.2,False
2026-01-02,16,1,HB_WEST,HU,-1.47,False
2026-01-02,16,2,HB_WEST,HU,-1.92,False
2026-01-02,16,3,HB_WEST,HU,-1.92,False
2026-01-02,16,4,HB_WEST,HU,-1.87,False
2026-01-02,17,1,HB_WEST,HU,-0.32,False
2026-01-02,17,2,HB_WEST,HU,4.3,False
2026-01-02,17,3,HB_WEST,HU,10.66,False
2026-01-02,17,4,HB_WEST,HU,23.35,False
2026-01-02,18,1,HB_WEST,HU,22.26,False
2026-01-02,18,2,HB_WEST,HU,23.96,False
2026-01-02,18,3,HB_WEST,HU,23.89,False
2026-01-02,18,4,HB_WEST,HU,23.13,False
2026-01-02,19,1,HB_WEST,HU,22.68,False
2026-01-02,19,2,HB_WEST,HU,21.85,False
2026-01-02,19,3,HB_WEST,HU,21.3,False
2026-01-02,19,4,HB_WEST,HU,20.27,False
2026-01-02,20,1,HB_WEST,HU,20.49,False
2026-01-02,20,2,HB_WEST,HU,17.78,False
2026-01-02,20,3,HB_WEST,HU,17.0,False
2026-01-02,20,4,HB_WEST,HU,16.7,False
2026-01-02,21,1,HB_WEST,HU,16.51,False
2026-01-02,21,2,HB_WEST,HU,16.13,False
2026-01-02,21,3,HB_WEST,HU,16.16,False
2026-01-02,21,4,HB_WEST,HU,16.19,False
2026-01-02,22,1,HB_WEST,HU,16.78,False
2026-01-02,22,2,HB_WEST,HU,16.83,False
2026-01-02,22,3,HB_WEST,HU,15.92,False
2026-01-02,22,4,HB_WEST,HU,15.57,False
2026-01-02,23,1,HB_WEST,HU,15.84,False
2026-01-02,23,2,HB_WEST,HU,16.55,False
2026-01-02,23,3,HB_WEST,HU,18.66,False
2026-01-02,23,4,HB_WEST,HU,15.43,False
2026-01-02,24,1,HB_WEST,HU,14.98,False
2026-01-02,24,2,HB_WEST,HU,14.73,False
2026-01-02,24,3,HB_WEST,HU,14.1,False
2026-01-02,24,4,HB_WEST,HU,15.2,False
2026-01-01,1,1,HB_WEST,HU,18.69,False
2026-01-01,1,2,HB_WEST,HU,20.36,False
2026-01-01,1,3,HB_WEST,HU,24.86,False
2026-01-01,1,4,HB_WEST,HU,23.74,False
2026-01-01,2,1,HB_WEST,HU,24.25,False
2026-01-01,2,2,HB_WEST,HU,24.37,False
2026-01-01,2,3,HB_WEST,HU,25.36,False
2026-01-01,2,4,HB_WEST,HU,24.64,False
2026-01-01,3,1,HB_WEST,HU,24.07,False
2026-01-01,3,2,HB_WEST,HU,28.15,False
2026-01-01,3,3,HB_WEST,HU,26.23,False
2026-01-01,3,4,HB_WEST,HU,25.81,False
2026-01-01,4,1,HB_WEST,HU,26.43,False
2026-01-01,4,2,HB_WEST,HU,26.52,False
2026-01-01,4,3,HB_WEST,HU,26.74,False
2026-01-01,4,4,HB_WEST,HU,30.14,False
2026-01-01,5,1,HB_WEST,HU,22.99,False
2026-01-01,5,2,HB_WEST,HU,24.36,False
2026-01-01,5,3,HB_WEST,HU,26.68,False
2026-01-01,5,4,HB_WEST,HU,32.1,False
2026-01-01,6,1,HB_WEST,HU,24.59,False
2026-01-01,6,2,HB_WEST,HU,24.69,False
2026-01-01,6,3,HB_WEST,HU,26.58,False
2026-01-01,6,4,HB_WEST,HU,27.26,False
2026-01-01,7,1,HB_WEST,HU,24.27,False
2026-01-01,7,2,HB_WEST,HU,24.61,False
2026-01-01,7,3,HB_WEST,HU,24.62,False
2026-01-01,7,4,HB_WEST,HU,25.25,False
2026-01-01,8,1,HB_WEST,HU,24.92,False
2026-01-01,8,2,HB_WEST,HU,25.19,False
2026-01-01,8,3,HB_WEST,HU,24.35,False
2026-01-01,8,4,HB_WEST,HU,21.57,False
2026-01-01,9,1,HB_WEST,HU,21.33,False
2026-01-01,9,2,HB_WEST,HU,17.67,False
2026-01-01,9,3,HB_WEST,HU,17.49,False
2026-01-01,9,4,HB_WEST,HU,15.67,False
2026-01-01,10,1,HB_WEST,HU,14.63,False
2026-01-01,10,2,HB_WEST,HU,14.64,False
2026-01-01,10,3,HB_WEST,HU,15.61,False
2026-01-01,10,4,HB_WEST,HU,18.08,False
2026-01-01,11,1,HB_WEST,HU,18.66,False
2026-01-01,11,2,HB_WEST,HU,18.77,False
2026-01-01,11,3,HB_WEST,HU,18.54,False
2026-01-01,11,4,HB_WEST,HU,23.84,False
2026-01-01,12,1,HB_WEST,HU,20.02,False
2026-01-01,12,2,HB_WEST,HU,18.68,False
2026-01-01,12,3,HB_WEST,HU,19.63,False
2026-01-01,12,4,HB_WEST,HU,19.08,False
2026-01-01,13,1,HB_WEST,HU,17.78,False
2026-01-01,13,2,HB_WEST,HU,16.27,False
2026-01-01,13,3,HB_WEST,HU,15.74,False
2026-01-01,13,4,HB_WEST,HU,15.45,False
2026-01-01,14,1,HB_WEST,HU,14.91,False
2026-01-01,14,2,HB_WEST,HU,13.73,False
2026-01-01,14,3,HB_WEST,HU,13.76,False
2026-01-01,14,4,HB_WEST,HU,13.6,False
2026-01-01,15,1,HB_WEST,HU,15.4,False
2026-01-01,15,2,HB_WEST,HU,15.06,False
2026-01-01,15,3,HB_WEST,HU,14.71,False
2026-01-01,15,4,HB_WEST,HU,14.59,False
2026-01-01,16,1,HB_WEST,HU,14.34,False
2026-01-01,16,2,HB_WEST,HU,14.52,False
2026-01-01,16,3,HB_WEST,HU,15.58,False
2026-01-01,16,4,HB_WEST,HU,15.63,False
2026-01-01,17,1,HB_WEST,HU,15.97,False
2026-01-01,17,2,HB_WEST,HU,16.87,False
2026-01-01,17,3,HB_WEST,HU,20.68,False
2026-01-01,17,4,HB_WEST,HU,21.66,False
2026-01-01,18,1,HB_WEST,HU,20.45,False
2026-01-01,18,2,HB_WEST,HU,22.16,False
2026-01-01,18,3,HB_WEST,HU,23.38,False
2026-01-01,18,4,HB_WEST,HU,22.33,False
2026-01-01,19,1,HB_WEST,HU,21.06,False
2026-01-01,19,2,HB_WEST,HU,20.73,False
2026-01-01,19,3,HB_WEST,HU,20.2,False
2026-01-01,19,4,HB_WEST,HU,19.2,False
2026-01-01,20,1,HB_WEST,HU,19.33,False
2026-01-01,20,2,HB_WEST,HU,19.72,False
2026-01-01,20,3,HB_WEST,HU,19.8,False
2026-01-01,20,4,HB_WEST,HU,18.9,False
2026-01-01,21,1,HB_WEST,HU,21.06,False
2026-01-01,21,2,HB_WEST,HU,19.04,False
2026-01-01,21,3,HB_WEST,HU,15.67,False
2026-01-01,21,4,HB_WEST,HU,14.71,False
2026-01-01,22,1,HB_WEST,HU,13.2,False
2026-01-01,22,2,HB_WEST,HU,10.49,False
2026-01-01,22,3,HB_WEST,HU,9.02,False
2026-01-01,22,4,HB_WEST,HU,7.74,False
2026-01-01,23,1,HB_WEST,HU,6.31,False
2026-01-01,23,2,HB_WEST,HU,6.62,False
2026-01-01,23,3,HB_WEST,HU,6.43,False
2026-01-01,23,4,HB_WEST,HU,6.49,False
2026-01-01,24,1,HB_WEST,HU,4.29,False
2026-01-01,24,2,HB_WEST,HU,3.3,False
2026-01-01,24,3,HB_WEST,HU,2.03,False
2026-01-01,24,4,HB_WEST,HU,2.05,False
2026-01-03,1,1,HB_HOUSTON,HU,16.7,False
2026-01-03,1,2,HB_HOUSTON,HU,16.07,False
2026-01-03,1,3,HB_HOUSTON,HU,16.42,False
2026-01-03,1,4,HB_HOUSTON,HU,16.08,False
2026-01-03,2,1,HB_HOUSTON,HU,15.4,False
2026-01-03,2,2,HB_HOUSTON,HU,15.01,False
2026-01-03,2,3,HB_HOUSTON,HU,15.24,False
2026-01-03,2,4,HB_HOUSTON,HU,15.25,False
2026-01-03,3,1,HB_HOUSTON,HU,15.73,False
2026-01-03,3,2,HB_HOUSTON,HU,15.68,False
2026-01-03,3,3,HB_HOUSTON,HU,16.43,False
2026-01-03,3,4,HB_HOUSTON,HU,16.1,False
2026-01-03,4,1,HB_HOUSTON,HU,15.11,False
2026-01-03,4,2,HB_HOUSTON,HU,14.49,False
2026-01-03,4,3,HB_HOUSTON,HU,13.8,False
2026-01-03,4,4,HB_HOUSTON,HU,13.81,False
2026-01-03,5,1,HB_HOUSTON,HU,13.78,False
2026-01-03,5,2,HB_HOUSTON,HU,13.92,False
2026-01-03,5,3,HB_HOUSTON,HU,14.0,False
2026-01-03,5,4,HB_HOUSTON,HU,14.18,False
2026-01-03,6,1,HB_HOUSTON,HU,14.64,False
2026-01-03,6,2,HB_HOUSTON,HU,14.87,False
2026-01-03,6,3,HB_HOUSTON,HU,15.13,False
2026-01-03,6,4,HB_HOUSTON,HU,15.5,False
2026-01-03,7,1,HB_HOUSTON,HU,16.58,False
2026-01-03,7,2,HB_HOUSTON,HU,16.88,False
2026-01-03,7,3,HB_HOUSTON,HU,18.67,False
2026-01-03,7,4,HB_HOUSTON,HU,18.78,False
2026-01-03,8,1,HB_HOUSTON,HU,17.75,False
2026-01-03,8,2,HB_HOUSTON,HU,18.92,False
2026-01-03,8,3,HB_HOUSTON,HU,17.82,False
2026-01-03,8,4,HB_HOUSTON,HU,17.14,False
2026-01-03,9,1,HB_HOUSTON,HU,16.27,False
2026-01-03,9,2,HB_HOUSTON,HU,14.18,False
2026-01-03,9,3,HB_HOUSTON,HU,12.88,False
2026-01-03,9,4,HB_HOUSTON,HU,10.78,False
2026-01-03,10,1,HB_HOUSTON,HU,5.85,False
2026-01-03,10,2,HB_HOUSTON,HU,3.13,False
2026-01-03,10,3,HB_HOUSTON,HU,4.39,False
2026-01-03,10,4,HB_HOUSTON,HU,5.3,False
2026-01-03,11,1,HB_HOUSTON,HU,5.95,False
2026-01-03,11,2,HB_HOUSTON,HU,6.66,False
2026-01-03,11,3,HB_HOUSTON,HU,8.9,False
2026-01-03,11,4,HB_HOUSTON,HU,10.34,False
2026-01-03,12,1,HB_HOUSTON,HU,11.82,False
2026-01-03,12,2,HB_HOUSTON,HU,11.56,False
2026-01-03,12,3,HB_HOUSTON,HU,11.85,False
2026-01-03,12,4,HB_HOUSTON,HU,12.37,False
2026-01-03,13,1,HB_HOUSTON,HU,12.58,False
2026-01-03,13,2,HB_HOUSTON,HU,12.52,False
2026-01-03,13,3,HB_HOUSTON,HU,13.4,False
2026-01-03,13,4,HB_HOUSTON,HU,14.0,False
2026-01-03,14,1,HB_HOUSTON,HU,14.19,False
2026-01-03,14,2,HB_HOUSTON,HU,14.16,False
2026-01-03,14,3,HB_HOUSTON,HU,13.91,False
2026-01-03,14,4,HB_HOUSTON,HU,13.59,False
2026-01-03,15,1,HB_HOUSTON,HU,12.12,False
2026-01-03,15,2,HB_HOUSTON,HU,11.15,False
2026-01-03,15,3,HB_HOUSTON,HU,11.15,False
2026-01-03,15,4,HB_HOUSTON,HU,10.31,False
2026-01-03,16,1,HB_HOUSTON,HU,6.81,False
2026-01-03,16,2,HB_HOUSTON,HU,0.23,False
2026-01-03,16,3,HB_HOUSTON,HU,1.02,False
2026-01-03,16,4,HB_HOUSTON,HU,0.0,False
2026-01-03,17,1,HB_HOUSTON,HU,11.69,False
2026-01-03,17,2,HB_HOUSTON,HU,20.05,False
2026-01-03,17,3,HB_HOUSTON,HU,28.85,False
2026-01-03,17,4,HB_HOUSTON,HU,41.45,False
2026-01-03,18,1,HB_HOUSTON,HU,41.45,False
2026-01-03,18,2,HB_HOUSTON,HU,38.52,False
2026-01-03,18,3,HB_HOUSTON,HU,37.45,False
2026-01-03,18,4,HB_HOUSTON,HU,35.38,False
2026-01-03,19,1,HB_HOUSTON,HU,32.94,False
2026-01-03,19,2,HB_HOUSTON,HU,31.01,False
2026-01-03,19,3,HB_HOUSTON,HU,30.68,False
2026-01-03,19,4,HB_HOUSTON,HU,30.19,False
2026-01-03,20,1,HB_HOUSTON,HU,32.85,False
2026-01-03,20,2,HB_HOUSTON,HU,39.41,False
2026-01-03,20,3,HB_HOUSTON,HU,37.73,False
2026-01-03,20,4,HB_HOUSTON,HU,37.79,False
2026-01-03,21,1,HB_HOUSTON,HU,49.7,False
2026-01-03,21,2,HB_HOUSTON,HU,39.88,False
2026-01-03,21,3,HB_HOUSTON,HU,34.64,False
2026-01-03,21,4,HB_HOUSTON,HU,32.21,False
2026-01-03,22,1,HB_HOUSTON,HU,28.28,False
2026-01-03,22,2,HB_HOUSTON,HU,24.82,False
2026-01-03,22,3,HB_HOUSTON,HU,24.9,False
2026-01-03,22,4,HB_HOUSTON,HU,24.87,False
2026-01-03,23,1,HB_HOUSTON,HU,23.61,False
2026-01-03,23,2,HB_HOUSTON,HU,21.89,False
2026-01-03,23,3,HB_HOUSTON,HU,21.49,False
2026-01-03,23,4,HB_HOUSTON,HU,22.02,False
2026-01-03,24,1,HB_HOUSTON,HU,20.18,False
2026-01-03,24,2,HB_HOUSTON,HU,19.76,False
2026-01-03,24,3,HB_HOUSTON,HU,18.28,False
2026-01-03,24,4,HB_HOUSTON,HU,19.34,False
2026-01-02,1,1,HB_HOUSTON,HU,14.83,False
2026-01-02,1,2,HB_HOUSTON,HU,14.85,False
2026-01-02,1,3,HB_HOUSTON,HU,15.49,False
2026-01-02,1,4,HB_HOUSTON,HU,15.06,False
2026-01-02,2,1,HB_HOUSTON,HU,14.5,False
2026-01-02,2,2,HB_HOUSTON,HU,12.97,False
2026-01-02,2,3,HB_HOUSTON,HU,12.92,False
2026-01-02,2,4,HB_HOUSTON,HU,12.8,False
2026-01-02,3,1,HB_HOUSTON,HU,12.57,False
2026-01-02,3,2,HB_HOUSTON,HU,12.88,False
2026-01-02,3,3,HB_HOUSTON,HU,12.28,False
2026-01-02,3,4,HB_HOUSTON,HU,11.64,False
2026-01-02,4,1,HB_HOUSTON,HU,10.2,False
